head,date,body,category
ベネルクス政府がフォルティスを国有化、米型金融危機回避図る,2008/09/29,ベルギー、オランダ、ルクセンブルクのベネルクス3国の政府は、経営が悪化しているベルギーオランダ系金融グループのフォルティスFOR.BRについて、欧州中央銀行（ECB）のトリシェ総裁と対応を協議した結果、米国型の金融危機に発展することを回避するため、総額112億ユーロ（約164億ドル）出資して救済し、事実上国有化する。同グループは、政府からの出資受け入れに伴い、昨年買収したものの、経営悪化の要因になったABNアムロの一部を売却する。また、フォルティスの経営悪化状態を長期間隠していたとして株主から批判されているリッペンス会長は辞任する。ベルギーのルテルム首相は28日、記者会見し救済策を発表した。関係筋によると、投資家の間で信頼感が低下し、民間金融機関への身売り交渉が失敗したことで、政府による救済が決まった。ベルギー、オランダ、ルクセンブルクの3国政府は各国法人の株式49％をそれぞれ取得する。出資額はベルギーが47億ユーロ、オランダが40億ユーロ、ルクセンブルクが25億ユーロとなる。ルクセンブルクは転換融資の形式を取る。当初、フランスのBNPパリバ(BNPP.PA)がフォルティスを買収する可能性が高まっていた。関係筋によると、BNPはフォルティス1株当たり1.60ユーロ（26日の終値は5.20ユーロ）での買収案を提示したほか、将来発生する損失を政府が保証することも求めたが、交渉を打ち切った。これを受け、トリシェECB総裁は週末にかけ、ベルギーのルテルム首相とオランダのボス財務相らと対応策を協議した。,1
米上院、預金保険上限引き上げ含む金融安定化法案を1日採決,2008/10/1,米上院関係者によると、上院は、米連邦預金保険公社（FDIC）の預金保険上限引き上げを盛り込んだ7000億ドル規模の金融安定化法案を10月1日に採決することで合意した。FDICの預金保険上限は現在の10万ドルから25万ドルへの引き上げが提案されている。リード上院院内総務（民主党、ネバダ州）は30日、同法案の採決を1日に行うことで上院の合意を得た。米下院は29日に金融安定化法案を否決し、各国の市場は急落していた。,1
米大統領選、オバマ候補のリード縮まる＝ABC／WP,2008/10/1,米ABCニュースとワシントンポスト（WP）紙が30日発表した大統領選の世論調査によると、バラクオバマ民主党候補の支持率が投票の公算が大きい有権者の間で50％となり、ジョンマケイン共和党候補の46％に対するリードが縮まっている。1週間前は、9％ポイントのリードだった。調査は、9月27─29日に行われた。直前の26日には、両候補が初のテレビ討論を行った,1
米金融安定化法修正案、1日上院採決下院幹部も賛意,2008/10/1,米上院は、預金保険の保証上限を10万ドルから25万ドルに引き上げる条項を盛り込んだ金融安定化法修正案を10月1日に採決することで合意した。上院民主党のリード院内総務（ネバダ州）は30日、採決を1日に行うことで上院の合意を得た。一方、法案を29日否決した下院では、共和民主両党の幹部が修正案が可決されることを望むとの見解を示した。下院共和党のベイナー院内総務のスポークスマンは、同院内総務が「修正案を検討、了承した。（法案を）支持しており、可決を確信している」と述べた。院内総務は連邦預金保険公社（FDIC）による保険上限拡大と納税者保護策が、「下院共和党にアピールする」と述べたという。1日の上院での採決には、上院議員である共和党のマケイン、民主党のオバマ両大統領候補も臨む予定。両候補とも修正案への支持を表明した。民主党のリード上院院内総務は「上院で1日に可決し、下院も早急に続くことになるだろう」と述べた。上院では本会議で緊急採決するための条件として、可決には100議席の過半数ではなく60票が必要となる。下院は2日に再開されるが、採決の見通しはたっていない。ペロシ議長（民主党）は30日、「前日の否決後、下院幹部とホワイトハウスは超党派での可決に向けて断続的に協議している。多くの議員が修正条項を提案しており、これらの提案について検討している」と述べた。,1
米金融安定化法案、修正後に可決かリセッション入りかの二者択一,2008/10/1,米市場は30日、下院が前日否決した7000億ドルの金融安定化法案に新たな条項を加えた修正案合意への期待感が膨らみ、大幅反発した。エコノミストらは法案の修正協議が行き詰まって廃案となれば、長期かつ深刻なリセッション（景気後退）に陥るリスクがあると警告している。29日の米下院本会議が法案を否決したことで、今後の対応について2つのシナリオが浮上した。議会の承認を得るに十分な修正が法案に施されるか、あるいはポールソン財務長官とバーナンキ連邦準備理事会（FRB）議長が限られた政策手段で金融危機に個別対応していくかの二者択一だ。法案の完全な練り直しは可能性が低いとみられている。ピーターソン国際経済研究所のマイケルムーサ上級研究員（元国際通貨基金＝IMF調査局長）は「当面のところ、米財務省案にある程度の修正を加えて議会が可決するか、何も得られないかのどちらかだろう」と述べ、「懸念されるのは、ポールソン案が可決されなければ、戦後で最悪レベルの急激なリセッションに陥る可能性があることだ」と指摘した。財務省に不良資産の買い取り権限を付与することで信用収縮を解決しようとした金融安定化法案の思いもよらぬ否決を受け、米政府の政策担当者や議会指導者は、反対に投票した一部共和党議員の説得に努めている。ヘネシー大統領補佐官（経済担当）はフォックスニュースの番組で「（心変わりする）可能性のある票がどこにあるか見極めるのに若干の時間が必要になるだろう。そうした票を獲得するため、願わくば小幅な、どういった政策変更が必要かを見極めたい」と語った。「そうした作業を開始している」という。30日の段階で賛成の勢いが増した修正の一つは、米連邦預金保険公社（FDIC）の預金保険の保証の上限を現行の10万ドルから25万ドルに引き上げる案で、これについてはFDICが暫定的な上限引き上げを正式に要請、大統領選の共和党候補であるマケイン上院議員も民主党候補のオバマ上院議員も支持を表明している。,1
麻生小沢両党首が全面対決、代表質問は所信表明合戦に,2008/10/1,国会は1日午後の衆院本会議で、麻生太郎首相の所信表明演説に対する各党代表質問が行われた。しかし、トップバッターにたった民主党の小沢一郎代表は、麻生首相が民主党に逆質問を展開した所信表明演説を批判。「明白な理念も具体なビジョンや政策も全く示されていない。唯一、具体的なものは民主党に対する誹謗（ひぼう）中傷だけだ」とした上で「（自身の）所信を申し上げることにより総理への答弁としたい」と述べ、政治理念と政権構想を語る異例の所信表明合戦となった。＜小沢「速やかに総選挙を」VS麻生「解散は私が決める」＞小沢代表は質問の冒頭から、安倍福田両政権が1年足らずで政権を投げ出したとし「与党が政権を担う能力を失ったならば、直ちに野党に政権を渡し、総選挙を行うのが議会制民主主義の道筋だ」として衆院解散総選挙を迫った。自公政権による政策で「格差大国」になったと糾弾し「小泉（純一郎）政権以来の市場万能と、弱肉強食の政治で生じたこの格差と不公正を放置すれば、日本の経済社会は根底から崩れ、国民生活が崩壊する。だからこそ、今、日本を変えなければならない」と強調。そのための新しい仕組み作りの核心は「税金の無駄使いを際限なく再生産している官僚任せの財政運営構造を大転換し、国の予算の総組み替えを断行すること」と語った。その上で小沢代表は総選挙の最大の争点は「無駄遣いを続ける今の税金の使い方を許すのか、民主党を中心とする政権に代え税金の使い方を根本的に変えるのか。その選択だ」と主張した。これに対して麻生首相は、首相が短期間で交代したことで国民に迷惑をかけたと陳謝しながらも「そのことと自民党が政権担当能力を失ったがどうかは全く別の話だ。日本の未来に責任を持てるのは自民党であると固く信じている」と反論。所信表明演説で喫緊の課題として質した「補正予算案、消費者庁法案、インド洋での補給支援活動継続」への賛否に対して、小沢代表が立場を明確にしないことを批判。「いたずらに審議を長引かせ、結論を先送りするのは国民に対する責任の不履行だ」と語った。,1
米国務次官補が北朝鮮入り、非核化合意の履行で圧力へ,2008/10/1,ヒル米国務次官補（東アジア太平洋担当）が、北朝鮮に対して非核化合意の履行を求めるとともに、核施設の再建を防ぐため、1日に北朝鮮入りした。次官補は30日、記者団に「（北朝鮮の）行動はわれわれが実現を目指してきたことに明らかに反している」と述べた。帰国の時期は明らかにしなかった。また次官補は、今回の訪朝では北朝鮮の核プログラムに関する報告の検証システムの受け入れや、秘密のウラン濃縮プログラムの存在に対する米国の疑問に答えるよう、圧力をかけると語った。韓国の聯合ニュースは、政府筋の発言として、核施設のある寧辺から離れた東海岸の地点で核施設の「再稼働」に向けたことがうかがわれる小規模な動きが観測されたと報じた。韓国の諜報機関は、この報道を確認していない。,1
米大統領選、ペイリン副大統領候補の適性を疑問視する声も,2008/10/1,米共和党の副大統領候補であるサラペイリンアラスカ州知事の存在が、同党が大統領選挙で勝利するためのリスクとなりつつある。ペイリン候補はこのところ、コメディアンに物まねをされてかわかわれたり、インタビューで動揺を見せたりしている。米ニューズウィーク誌が「ペイリンは準備ができているか」という見出しの記事を掲載するなど、今週は、ペイリン候補の副大統領としての適性を問う声が、各方面で強まった。同誌の国際エディター、ファリードザカリア氏は、記事の中で「サラペイリンは全く副大統領に適していない」と断じ、「彼女は積極的でカリスマ性もあり、アラスカ州では良くやったが、これまで国内外の重要な問題について考えたことがない」と指摘した。11月4日の大統領選挙本選まで6週間を切り、マケイン候補とオバマ候補による激戦が続く中で、こうした記事は痛烈な批判報道の一つと片付けられるかもしれない。しかし、米国主要メディアとのインタビューを機に、メディア対応力などに疑問の声が上がったのを受けて、ペイリン候補には民主党、共和党の双方から批判の嵐が起こっている。平凡で信頼できる44歳の「ホッケーマム」という同候補のイメージは先月、白人女性の間でマケイン候補への支持率を押し上げた。それが今では、一部では新米政治家やジョークの的という喜ばしくないイメージにも変わってしまった。米人気コメディ番組サタデーナイトライブは、州知事の仕事で外交経験を積んだというペイリン候補の言葉を取り上げ、それはアラスカがロシアに地理的に近いからだとからかった。人気トークショーの司会者、デビッドレターマンは、同候補が国連で各国指導者と面会したことを「娘を仕事場に連れて行く日」のようだったと笑った。こうしたことを受けて、ニューヨークタイムズ紙の保守派コラムニスト、デビッドブルックス氏も、ペイリン候補が副大統領に立候補していることを「恥ずかしい」と評した。しかし、政治アナリストらは、ペイリン候補が悪評にも関わらず、大統領選のキャンペーンにおいて力強い存在であり続けると指摘。同候補には、キリスト教系支持者やその他の保守系共和党支持者の票を集める力があるとみている。2日に迫ったバイデン候補との討論会に対する期待は、今やかなり低くなっている。しかし、それによってペイリン候補の見栄えがよくなる可能性もあるという声も出ている。,1
金融安定化法案、議会通過の可能性高まるよう修正,2008/10/2,米ホワイトハウスは1日、議会と交渉中の金融安定化策について、上下両院で承認される可能性が「大幅に」高まるよう内容を修正したことを明らかにした。フラット報道官は、連邦預金保険公社（FDIC）の預金保険の保証上限引き上げは金融機関に恩恵をもたらす「重要な」改善点だと述べた。,1
米下院、金融安定化法案採決は3日正午前後の見通し,2008/10/2,米下院民主党のホイヤー院内総務は1日、下院が金融安定化法案の採決を3日正午ごろまでに行う可能性が高いとの見方を記者団に示した。同案は1日に上院を通過すると予想されている。同院内総務は、2日に採決を行うことも検討されていたが、「私は3日の正午前後の採決を予定している」と述べた。,1
北朝鮮、ミサイル実験施設を改良＝韓国紙,2008/10/2,韓国の東亜日報は、政府関係者の話として、北朝鮮が過去のミサイル実験で使用した施設を改良している、と報道した。長距離ミサイルの発射を準備している可能性があるという。北朝鮮は最近、寧辺（ニョンビョン）核施設の復旧作業を開始。6カ国協議の米首席代表、ヒル国務次官補は1日、北朝鮮を訪問している。同紙によると、政府筋は「北朝鮮は発射台を支えるクレーンを替えたほか、ミサイルの安定性を向上させる作業を行っている」としている。政府筋は、ミサイルの燃料を供給するための装置が設置されている、と指摘。施設改良でミサイル発射の準備時間が短縮される、と述べた。改良が行われているとされるのは北朝鮮東沿岸部にある舞水端里（ムスダンリ）の施設で、過去に「テポドン2号」に発射実験が行われた。,1
米上院が金融安定化法修正案を可決、下院では3日に採決へ,2008/10/2,米上院本会議は1日、金融安定化修正法案を賛成74対反対25で可決、下院に送付した。下院では3日の採決が見込まれている。法案には1500億ドル規模の企業代替エネルギー開発向け優遇税制が盛り込まれた。このほか中間所得層を中心とした2400万人の納税者向けに、課税最低所得の優遇措置を追加した。修正法案には預金保険の保証上限を現在の10万ドルから25万ドルに引き上げることも盛り込んでいる。上院指導部は、これらの付帯条項により、下院の共和党議員も支持するとの期待を示した。法案にはオバマ、マケイン両大統領候補も賛成票を投じた。下院民主党のホイヤー院内総務（メリーランド州）は上院での可決前に記者団に対し、「経済安定に向け法案を下院で可決できるか、努力を続けている」と述べた。その上で下院での採決は3日にも行われるとし、上院で修正された法案内容は、下院共和党議員の支持をえられると指摘。「下院での可決には100人の共和党議員の支持が必要だ。共和党指導部が、それまでに議員の支持を得られるようになっていることを望む」と述べた。上院が原案を修正して法案を可決したことについて、29日の採決で原案を支持した下院民主党からは批判の声が出ている。下院では、期限切れを迎えている優遇税制の延長に加え、上院では盛り込まれなかった財務省の負担コストを補う歳入増も組み込んだフ尾案をすでに可決している。下院歳入委員会のランゲル委員長（民主党）は声明で「上院幹部は金融安定化法案に税制延長を付帯するという、前例のないギャンブルをした」と述べた。しかし、29日には賛成した法案を、このために反対にまわるかには言及しなかった。下院共和党のシャデッグ議員（アリゾナ州）は、預金保険の保証上限が引き上げられたため、反対から賛成にまわることを明らかにした。下院共和党のベイナー院内総務は「可決されると楽観しているが、（可決されると）決め付けてはいない」と述べた。,1
米大統領選、ペイリン氏の資質に懐疑的見方強まる＝調査,2008/10/2,米ABCニュースとワシントンポスト（WP）紙が実施した世論調査によると、共和党のペイリン副大統領候補（アラスカ州知事）の資質に疑問を抱く有権者が増えている。調査では、マケイン候補が72歳という年齢で大統領に就任することに違和感を感じるとの回答が約半数を占めたほか、ペイリン候補が必要な経験を備えていないと答えた回答も60％と、1カ月前の調査の45％から上昇した。ペイリン候補の支持率は、一連のテレビインタビューに出演し始める前の1カ月前はマケイン候補や民主党のオバマ候補と同水準だった。ここ1カ月にペイリン候補への見方に最も大きな変化がみられたのが無党派層。ペイリン氏の経験について、9月初めの段階では見方が拮抗（きっこう）していたが、今回の調査ではネガティブな見方が大幅に上回っている。また、複雑な問題の理解については、バイデン候補が理解しているとの回答が約75％だったのに対し、ペイリン候補が理解しているとの回答は46％だった。調査は、9月25─27日に1070人の登録有権者に対し、電話形式で実施された。,1
米下院民主党指導部、金融安定化法案の可決を楽観,2008/10/3,米下院民主党指導部は2日、上院を通過した金融安定化法案修正案について、下院でも可決されると楽観的な見方を示した。下院は9月29日、法案の原案を否決した。ペロシ下院議長（民主党）は、記者団に「票を伴わないまま本会議に持ち込むつもりはない。採決できると楽観視している」と述べた。下院の民主党議員は2日も遅くまで、戦略について協議を重ねた。協議後、ホイヤー下院院内総務（民主党）は、記者団に対して、3日に採決を実施するかどうか、2日夜か3日朝に決定すると表明した。民主党のクライバーン下院院内幹事は、民主党内では支持が広がっているが、可決には共和党から十分な賛成票が必要だ、としている。下院の有力議員グループは2日夜、法案の修正を認めないことを決定。下院では、上院が可決した法案について採決することとなった。一方、下院共和党の一部議員のグループは、金融安定化法案の規模を2500億ドルに縮小するよう修正を求める方針を明らかにした。民主党は超党派の支持があるとの認識を示している。9月29日の採決では、共和党の3分の2が反対、民主党は約60％が賛成した。金融安定化法案をめぐっては、金融機関を救済することに抵抗が強く、議員の元には法案に反発する有権者からの電話が殺到している。ブッシュ大統領と議会指導部は今週、信用収縮が消費者や企業にも影響し始めている、と強調し、法案の必要性について理解を求めた。上院では1日、税制優遇措置や預金保険の保証上限引き上げを盛り込んだ修正案を74対25で可決。両党ともに、過半数が賛成した。,1
金融安定化法案、3日に下院本会議で採決へ＝民主党院内総務,2008/10/3,米下院のホイヤー民主党院内総務は2日、7000億ドル規模の金融安定化法案について、3日に下院本会議で議論し、採決を行うと明らかにした。  ホイヤー院内総務は「超党派で過半数の支持が得られることを望む」と述べた。ペロシ下院議長は先に、法案が可決されると確信できるまで採決するつもりはない、と述べていた。,1
米副大統領候補討論会、ペイリン氏ひとまず難関クリア,2008/10/3,米大統領選は2日、共和民主両党の副大統領候補によるテレビ討論会を実施。副大統領としての資質に懐疑的な見方が強まっていた共和党ペイリン候補だが、民主党バイデン候補との討論で大きな失点はなく、不安視されていた難関を乗り切った。ただ、11月4日の本選に向け、バラクオバマ民主党大統領候補との争いで苦戦を強いられているジョンマケイン共和党大統領候補にとって、今回の討論会が吉と出るかはまだ分からない。ペイリン氏は壇上に登場すると、数千万人とみられるテレビ視聴者に向かってウィンクをして見せ、バイデン氏に対してファーストネームで呼んでいいか尋ねるなど余裕を示した。また、ブッシュ政権になって国民生活がよくなったかというバイデン氏の問いかけには、将来を見ていない後ろ向きの議論だと一蹴。「また後ろ向きが始まった。あなたのすべてのコメントはブッシュ政権を前置きにしたもの。もうたくさん。前を向いて自分たちが国民の将来のために何を計画しているか伝えよう」と切り返した。CBSとCNNの調査によると、視聴者の多くは、討論相手のペイリン氏に対しても丁寧な口調を保ったバイデン氏が勝ったとみている。しかし、本選までの残り約1カ月でマケイン氏の支持率巻き返しを期待する共和党側は、今回の討論会でのペイリン氏のパフォーマンスにおおむね満足している。共和党ロビイストのスコットリード氏は「期待値は低かったが、彼女は大成功を収め、マケインをレースに引き戻した」と語っている。一方、オバマ陣営幹部のデビッドアクセルロッド氏は、ペイリン氏が大衆を引き付けるタレントに恵まれていると認めながらも、オバマ氏とマケイン氏のどちらが米国経済を改善できるかに争点を戻した上で、「ウィンクをもらうのいつだって素敵なことだと思うが、給料をもらうことも大事で、多くの人はそっちを心配している」と述べた。＜ミスに期待した視聴者＞アリゾナ州立大でマスコミ論を専門とするブルースメリル教授は、今回のテレビ討論会の視聴者を自動車レースの観戦者と重ね合わせる。「事故を期待してインディ500を見に行くようなもの。多くの人は事故を見るためにチャンネルを（討論会に）合わせたが、事故は起きなかった」と語った。また、ライス大の政治学教授ポールブルース氏は、ペイリン氏に失敗はなかったものの、勝ったのはバイデン氏だと指摘。「彼女の最大のウィークポイントは恐らく外交政策で、論点を暗唱しているように見えたが、うまく暗唱できたとは思う」と話している。,1
米大統領選、オバマ氏が4ポイントリード＝調査,2008/10/9,9日発表されたロイター／C―SPAN／ゾグビーの世論調査によると、米大統領選で民主党のオバマ候補の支持率は48％となり、共和党のマケイン候補の44％を4ポイント上回った。女性有権者や無党派層の間での支持率上昇が寄与した。前日発表された調査ではオバマ氏のリードは2ポイントだった。調査回答者のうち4％は、まだ投票候補を決めていないと答えた。,1
米財務長官、金融機関への公的資金注入計画を策定中と表明,2008/10/11,ポールソン米財務長官は、7カ国財務相中央銀行総裁会議（G7）終了後の記者会見で、市場の混乱を収拾するため、米国は必要に応じて金融機関株式を買い取る公的資金注入計画を策定している、と表明した。初めて公的資金注入計画を確認し、不良資産の買い取りと並行して、米国の銀行や金融機関への資本注入のため株式買い取りを実施すると述べた。こうした両面でのアプローチはより効果的との見方も示した。同長官は「株式買い取り計画の標準化に取り組んでおり、幅広い金融機関を対象とする」と述べた。計画は、先週議会で成立した7000億ドル規模の金融安定化法により与えられた権限を財務省が利用して実施し、民間の新規資金調達を促し、公的資金の注入を補完することを目的としているという。「株式購入を実施したり促すための標準化された計画を策定すれば、国民の税金をより効率的に使うことができる」と同長官は語った。また、「制定された法律に基づき、公的資金投入で政府が購入するのは無議決権株式だが、市場の基準として定義される投資家としての権利は保護される」と説明した。実施時期については明確にしなかったが、計画の詳細は早急に詰めるとし、「効率的に適切な方法でできるようにする。無駄に時間を費やすことはない」と語った。また、不良資産買い取りの規模と株式購入規模については明らかにしなかった。ポールソン長官はG7について、世界的な金融市場の混乱と金融機関への圧力を解消するため、積極的な行動計画をまとめ上げた、と述べた。この行動計画は、市場に流動性を提供し、金融機関を強化し、預金者を保護し、投資家保護を確実にするためのわれわれ個々の、あるいは全体での対策のための明確な枠組みを提供する、としている。,1
G7が「迅速例外的な行動」、米国は公的資金注入を表明,2008/10/11,ワシントンで開催された7カ国財務相中央銀行総裁会議（G7）は10日、欧米を中心に深刻化する金融危機の現状を「迅速で例外的な行動が必要」な緊急事態と位置づけ、金融機関に対して公的資金を活用した資本注入をはじめ「あらゆる利用可能な手段を活用する」ことを明記した行動計画を公表して閉幕した。会議後に記者会見したポールソン米財務長官は、米金融機関に対する公的資金注入計画を進めていると発表、他の出席者も世界の主要銀行保護の認識で一致したことを明らかにした。市場には、焦点となっていた米国の公的資金注入を評価する声がある一方、実効性を見極めたいとの声も多く、警戒感はくすぶりそうだ。＜資本増強は「十分な量」確保を、市場安定に「すべての必要な手段」＞今回のG7では会議の成果について、現在の金融危機の深刻さを踏まえ、これまでの総花的な共同声明から、金融問題に焦点を絞った対応策を「行動計画」として公表する異例の対応をとった。行動計画は、現在の金融危機に対して「迅速で例外的な行動が必要」と強い危機感を表明。「システム上の重要性を有する金融機関を支援し、その破たんを避けるため、断固たるアクションをとり、あらゆる利用可能な手段を活用する」と宣言した。金融市場についてもクレジット短期金融市場の機能回復に「すべての必要な手段を講じる」とともに、「モーゲージその他の証券化商品の流通市場を再開させるための行動をとる」ことで合意した。金融危機解消の有効策として期待された金融機関への公的資本注入にも言及。銀行などの金融機関が「十分な量で、必要に応じ、公的資金、そして民間資金の双方により、資本を増強することができるよう確保する」と明記した。＜米公的資金注入、広範な金融機関が対象＞こうしたG7合意を受け、対応が注目されていた米国は、ポールソン財務長官がG7終了後の記者会見で「当局の最大の目的は米金融機関の資本増強」と認め、金融機関への公的資金注入計画を進めていると表明。広範な金融機関を対象にした株式の買い取りを行うとともに、当該株は無議決権株式となることなどを説明した。同長官は公的資金の注入規模について「コメントできない」としたが、米国を震源地とした金融システム問題は、解決に向けて米国の公的資金注入の具体化実行という新たなステージに入る。,1
米政府、北朝鮮のテロ指定解除を発表,2008/10/12,米国務省は11日、北朝鮮に対するテロ支援国指定の解除を発表した。マコーマック国務省報道官は、米国と北朝鮮が核計画の検証方法で合意したことを受けた措置、と説明した。合意により、北朝鮮は核施設の無力化作業を再開し、国連および国連査察チームに施設への立ち入りを認める。ブッシュ米大統領は、今回の決定について麻生太郎首相と電話で会談し、引き続き拉致問題で日本を支援していく方針をあらためて表明した。共同通信によれば、7カ国財務相中央銀行総裁会議（G7）出席のためワシントン訪問中の中川昭一財務金融担当相は、米政府の決定について「非常に残念」と失望を表明し、「拉致問題はテロだと思っている」と述べた。,1
G20臨時会合を開催、金融危機に向け各国間の協調で一致,2008/10/12,インド、中国など新興国を含むG20の臨時会合が11日ワシントンで開かれ、最近の金融市場危機や世界経済への影響について議論した。参加国の財務相中央銀行総裁は、協調して金融危機を乗り切ることで一致した。G20では、現在の金融市場の危機や世界経済への影響を主要テーマに議論した。その結果、国際金融市場の規制や監督、総合的な機能を向上させるために各国との協調を深めることを決めた。また、足元の危機が世界に与える影響により、国際的な協力とともに、必要な国においてマクロ経済政策、流動性供給、金融機関の強化、個人預金者の保護などに継続的に取り組む必要性が高まった、としている。そのうえで、ある国の措置が他国または金融システム全体に波及することがないよう、緊密な連絡のうえで行動することで一致した。G20は、国際通貨金融委員会（IMFC）に引き続き、前日開かれた7カ国財務相中央銀行総裁会議（G7）でとりまとめた「行動計画」を支持することで合意した。,1
米大統領選、オバマ氏が4ポイントリード＝ロイター／ゾグビー調査,2008/10/13,13日発表されたロイター／C―SPAN／ゾグビーの世論調査によると、米大統領選のオバマ民主党候補の支持率が、投票の公算が大きい有権者の間で48％となり、マケイン共和党候補の44％を4ポイント上回った。12日発表の調査では、オバマ氏のリードは6ポイントだった。同調査の誤差は2.9％ポイント。,1
金融危機対策、政府日銀保有株売却の一時凍結など検討実施へ,2008/10/14,中川昭一財務金融担当相は14日の閣議後の記者会見で、7カ国財務相中央銀行総裁会議（G7）の行動計画を具体化するため、日本としての金融危機対策を発表した。「銀行等保有株式取得機構」など政府が保有する株式売却について、市場売却の一時凍結を検討実施する。さらに、日銀が保有する株式についても、同様の検討を期待するとした。同日の閣議後の記者会見で、中川財務金融担当相談話として発表した。銀行等保有株式取得機構は、2002年1月から2006年9月末にかけて、簿価で1兆6000億円の株式を取得した。同機構は、株式の取得後には徐々に放出する方針としてきたが、これを一時的に凍結する。一方で、中川財務金融相は13日夜のテレビ東京の番組で、銀行等保有株式取得機構による、銀行保有株を新規に買い取る考えにも言及した。これについて中川財務金融相は「当面の案としては、政府が持っているものを（市場に）出さないルールにするが、新規のものをどうするかについては、今後の対応の範囲だ」とするとともに「前進するという意味で、柔軟に考えていきたい」と語った。＜金融庁、空売り情報の充実自社株取得の緩和を発表＞また、中川財務金融相は、談話の中で、自社株取得の規制緩和と証券取引所の空売り情報の開示の拡充を早急に実施することも打ち出した。金融庁は同日午前、証券取引所が行っている空売りに関する情報開示を拡充させるよう要請したと発表。現行、証券取引所は空売りの売買代金情報について、全銘柄の合計を月次で発表しているが、これを日次とするとともに、33分類の業種別の日次開示も要請した。,1
米政府、約26兆円の資本注入策を発表へ,2008/10/14,複数の関係筋によると、米政府は国内金融機関に総額2500億ドル（約26兆円）の資本を注入する計画を14日に発表する。うち1250億ドルは大手9行に注入する。関係筋がロイターに明らかにしたところによると、財務省が株式を取得するのは、バンクオブアメリカ(BAC.N)、ウェルズファーゴ(WFC.N)、シティグループ(C.N)、JPモルガン(JPM.N)、ゴールドマンサックス(GS.N)、モルガンスタンレー(MS.N)、バンクオブニューヨークメロン(BK.N)の7行。さらに他のメディアによると、ステートストリート(STT.N)とメルリンチMER.Nも資本注入を受ける見通し。関係筋によると、14日発表の対策には、銀行貯蓄金融機関が発行するシニア優先債務を連邦預金保険公社（FDIC）が3年間保証することや、無利子の銀行預金の保証上限を撤廃することも盛り込まれる。関係筋は9行への資本注入について、政府が「やや強引な形で」銀行を説得したことを明らかにした。ニューヨークタイムズ紙によると、資本注入額はシティ、JPモルガンチェース、バンクオブアメリカ、ウェルズファーゴが各250億ドル、ゴールドマンとモルガンスタンレーが各100億ドル。ブッシュ政権は、今月成立した7000億ドル規模の金融安定化策で、次回利用が可能になる1000億ドル分を利用する方針を議会に正式に通知する方針。ポールソン財務長官は13日、今回の対策についてバンクオブアメリカ、ゴールドマン、シティ、JPモルガン、モルガンスタンレー、バンクオブニューヨークメロンの幹部と財務省で協議した。,1
マケイン候補、株安の影響緩和に向けた減税策など提案へ,2008/10/14,米共和党のマケイン大統領候補は14日、株式相場の下落による国民への影響を和らげるため、高齢の投資家を対象とした減税策などを盛り込んだ提案を発表する見通し。マケイン候補の経済政策顧問ダグホルツイーキン氏がロイターに明らかにした。同顧問によると、提案は総額525億ドルに上る見通し。マケイン候補は、2009年と10年について、高齢者が個人退職勘定（IRA）および確定拠出年金（401ｋ）から引き出した資金に課される税率の上限を10％に引き下げる360億ドルの案を提示する見通し。提案にはこの他、08、09税年度について、株式に関連した損失の控除額上限を引き上げる案や、1年以上保有した株式について、キャピタルゲイン税を2年間にわたって現行の半分に引き下げる案などが含まれる。,1
